date,cumulative_Evaporation,average_soilTemperatureLevel,cumulative_Sub-surfaceRunoff,average_TemperatureOfSnowLayer,average_SnowDepth,average_VolumetricSoilWaterLayer,cumulative_precipitation,OT
2015/3/22,-0.0143483965657651,278.74424150254987,0.0103101134300231,272.9436310662164,0.0004785193337334,0.3472492259590782,0.0434174537658691,-12.081057280985297
2015/4/3,-0.0199314490891993,280.5447625054253,0.0093278884887695,272.9568540785048,0.0001163250870174,0.3722272663661796,0.0438652038574218,-11.6146196871088
2015/4/15,-0.0253547593019902,281.3359493679471,0.0086244344711303,272.82781012852985,2.572602695888943e-05,0.3151263910112902,0.0071568489074707,-9.546356394923643
2015/4/27,-0.0236518625169992,283.77693430582684,0.007564902305603,273.135732014974,1.25832027859158e-07,0.2997187371107025,0.0476117134094238,-8.899346329530786
2015/5/9,-0.0254967724904418,286.4004211425781,0.0064601600170135,273.14957767062714,0.0,0.3436049634150953,0.0252118110656738,-8.572708371056997
2015/5/21,-0.033227554988116,288.5212148030599,0.0054625272750854,273.14086659749347,0.0,0.3283308629130866,0.0751295089721679,-10.133107602383028
2015/6/2,-0.0349244026001542,286.8157153659397,0.0047674179077148,273.14335293240015,0.000153405798806,0.3708623976627778,0.0449280738830566,-12.907979152742444
2015/6/14,-0.0407841480337083,292.15769026014533,0.0041899681091308,273.12357330322266,0.0,0.3060759834350189,0.0569472312927246,-5.031369695966962
2015/6/26,-0.0410306970588862,289.64093102349176,0.0037426948547363,273.1438242594401,0.0,0.3841481844428926,0.0768060684204101,2.423727479583203
2015/7/8,-0.0433935031760484,294.0373840332031,0.0034364461898803,273.1030527750651,0.0,0.3117001644827218,0.0228652954101562,3.3964272330298115
2015/7/20,-0.046216988004744,294.8279257880317,0.0030921697616577,273.08651394314234,0.0,0.3024842039966542,0.015566349029541,6.356854022571515
2015/8/1,-0.0424361892510205,294.3096788194445,0.0027614831924438,273.0934965345594,0.0,0.3287224137845138,0.0582442283630371,7.387083176950931
2015/8/13,-0.0439733965322375,294.615007188585,0.0025087594985961,273.01948801676434,0.0,0.303888221245466,0.0110573768615722,7.927164211497342
2015/8/25,-0.0342215842101722,291.1649305555556,0.0022538900375366,273.045044793023,0.0,0.3658011737150244,0.092628002166748,4.533447833814527
2015/9/6,-0.0370336591731756,291.52753872341583,0.0021165609359741,273.1276440090604,0.0,0.3269090861884049,0.0230369567871093,3.383985848266043
2015/9/18,-0.0239125413354486,288.4755918714735,0.001978576183319,273.12047068278,0.0,0.3441937871070371,0.0757975578308105,6.977017739233432
