date,cumulative_Evaporation,average_soilTemperatureLevel,cumulative_Sub-surfaceRunoff,average_TemperatureOfSnowLayer,average_SnowDepth,average_VolumetricSoilWaterLayer,cumulative_precipitation,OT
2015/3/22,-0.0143483965657651,278.74424150254987,0.0103101134300231,272.9436310662164,0.0004785193337334,0.3472492259590782,0.0434174537658691,1.220176176964824
2015/4/3,-0.0199314490891993,280.5447625054253,0.0093278884887695,272.9568540785048,0.0001163250870174,0.3722272663661796,0.0438652038574218,-1.3200934648227505
2015/4/15,-0.0253547593019902,281.3359493679471,0.0086244344711303,272.82781012852985,2.572602695888943e-05,0.3151263910112902,0.0071568489074707,-1.9462018461898407
2015/4/27,-0.0236518625169992,283.77693430582684,0.007564902305603,273.135732014974,1.25832027859158e-07,0.2997187371107025,0.0476117134094238,2.1430126845289115
2015/5/9,-0.0254967724904418,286.4004211425781,0.0064601600170135,273.14957767062714,0.0,0.3436049634150953,0.0252118110656738,0.8371828941188606
2015/5/21,-0.033227554988116,288.5212148030599,0.0054625272750854,273.14086659749347,0.0,0.3283308629130866,0.0751295089721679,1.3397178878138851
2015/6/2,-0.0349244026001542,286.8157153659397,0.0047674179077148,273.14335293240015,0.000153405798806,0.3708623976627778,0.0449280738830566,0.301369820445756
2015/6/14,-0.0407841480337083,292.15769026014533,0.0041899681091308,273.12357330322266,0.0,0.3060759834350189,0.0569472312927246,-2.2529637046792264
2015/6/26,-0.0410306970588862,289.64093102349176,0.0037426948547363,273.1438242594401,0.0,0.3841481844428926,0.0768060684204101,-2.1378362845184937
2015/7/8,-0.0433935031760484,294.0373840332031,0.0034364461898803,273.1030527750651,0.0,0.3117001644827218,0.0228652954101562,-2.680287330877432
2015/7/20,-0.046216988004744,294.8279257880317,0.0030921697616577,273.08651394314234,0.0,0.3024842039966542,0.015566349029541,-1.1258974222379932
2015/8/1,-0.0424361892510205,294.3096788194445,0.0027614831924438,273.0934965345594,0.0,0.3287224137845138,0.0582442283630371,-2.779053516846579
2015/8/13,-0.0439733965322375,294.615007188585,0.0025087594985961,273.01948801676434,0.0,0.303888221245466,0.0110573768615722,-1.6999571030712604
2015/8/25,-0.0342215842101722,291.1649305555556,0.0022538900375366,273.045044793023,0.0,0.3658011737150244,0.092628002166748,0.6857660268920664
2015/9/6,-0.0370336591731756,291.52753872341583,0.0021165609359741,273.1276440090604,0.0,0.3269090861884049,0.0230369567871093,0.3026249168063142
2015/9/18,-0.0239125413354486,288.4755918714735,0.001978576183319,273.12047068278,0.0,0.3441937871070371,0.0757975578308105,0.6569853837825619
2015/9/30,-0.0216017432976514,286.4242138332791,0.0019109845161437,273.1182149251302,0.0,0.3615353116894969,0.0296015739440917,2.3204635111483096
2015/10/12,-0.0157834459096193,285.76313442654083,0.001881718635559,273.128040737576,0.0,0.389569237582489,0.0570182800292968,2.353616164262533
2015/10/24,-0.0138530516996979,282.294175889757,0.0028395056724548,273.13483344184027,7.377730475531683e-06,0.3926125420257449,0.0845913887023925,1.802710116672106
2015/11/5,-0.0112606871407479,281.07395002577044,0.0034818649291992,273.1279446283976,0.0,0.3741080799372867,0.0390329360961914,4.080703105284972
2015/11/17,-0.0080017549917101,280.676027086046,0.0045127868652343,272.93791368272565,0.0,0.341190905129123,4.0531158447265625e-05,3.485503804501757
2015/11/29,-0.0053882708307355,276.15986209445526,0.0048032999038696,271.41220394770306,9.647342893812392e-05,0.3562523861829605,0.0191388130187988,3.053241906296752
2015/12/23,-0.0059543089009821,274.4729817708333,0.0095759630203247,272.13604532347784,0.0002536310089959,0.3440434310994331,0.0002589225769042,3.4349892055118367
2016/1/4,-0.0024954117834568,273.6283340454101,0.0047045648097991,271.6098271475898,0.0009594029850429,0.3345784065442987,0.0149507522583007,2.528543956459785
2016/1/16,-0.0033145323395729,275.148799472385,0.0046658217906951,270.2915158801609,0.0018642379177941,0.3681465955839181,0.0333056449890136,2.239315394268168
2016/1/28,-0.0042713214643299,273.67658323711817,0.0046318471431732,270.73472854826184,0.0004046625561184,0.3495181310766687,6.055831909179688e-05,0.8826042035641279
2016/2/9,-0.0042341155931353,276.1749649047852,0.0048125982284545,272.2728936407301,0.0014287763171725,0.3565383948249898,0.0755176544189453,-0.1894884194949568
2016/2/21,-0.0089803601149469,276.4664459228516,0.0057704746723175,271.22931914859345,0.003171788321601,0.399020077511927,0.0555734634399414,-1.2717490014656647
2016/3/4,-0.0095554448198527,277.3645324707031,0.0114853978157043,272.2460896174113,0.0032198263539208,0.3930827670135638,0.129279613494873,-2.823996633733828
2016/3/16,-0.0120213560294359,277.0787302652995,0.024289846420288,271.6158810721504,0.0035039219591352,0.384886948340055,0.0777978897094726,-3.9518650786920304
2016/3/28,-0.0178179736249148,279.72544436984595,0.0232899188995361,272.40584039688105,0.0004244214958614,0.3398600409402408,0.0081582069396972,-2.34745717265632
2016/4/9,-0.0205428544431924,283.80754682752814,0.0180702209472656,273.04462602403424,0.0002515316009521,0.3232395960949361,0.0268239974975585,-3.901653143921124
2016/4/21,-0.0266641457565128,284.1036877102322,0.0132756829261779,273.1389161215888,0.0,0.3392217130684811,0.0209021568298339,-4.617951714052467
2016/5/3,-0.0271379963960498,282.21967993842225,0.0099065899848937,272.8939248190986,0.0002288884586758,0.3593786631891917,0.0470867156982421,-4.58955384500959
2016/5/15,-0.0282260018866509,284.87384457058374,0.0076988935470581,273.1524305343628,0.0,0.3633948734366438,0.1081342697143554,-1.80277668292284
2016/5/27,-0.0373364163096994,285.9727732340495,0.0069743990898132,273.1467632717556,0.0,0.3861261000080654,0.0680489540100097,-3.6528968204708434
2016/6/8,-0.0377649967558681,288.4365853203668,0.0068691372871398,273.1409615410698,0.0,0.4026076920304655,0.1219334602355957,-1.837344899202108
2016/7/14,-0.1324189035221934,291.6537277786821,0.0286742448806762,273.1469328138563,0.0,0.3702861649648252,0.1754050254821777,-1.0490085178532524
2016/7/26,-0.0479512005113065,292.49655151367193,0.0086735486984252,273.06576453314887,0.0,0.33183314710752,0.0218029022216796,0.6708923961412694
2016/8/7,-0.0422450955957174,292.373402065701,0.0076851844787597,273.06052907307946,0.0,0.3538570773477356,0.046356201171875,2.312816889974499
